date,USA_cli,GBR_cli,DEU_cli,CAN_cli,JPN_cli,FRA_cli,AUS_cli,USA_unrate,GBR_unrate,DEU_unrate,CAN_unrate,JPN_unrate,FRA_unrate,AUS_unrate,USA_ip,GBR_ip,DEU_ip,CAN_ip,JPN_ip,FRA_ip,AUS_ip,USA_cpi,GBR_cpi,DEU_cpi,JPN_cpi,FRA_cpi,AUS_cpi,USA_ir3m,GBR_ir3m,DEU_ir3m,CAN_ir3m,JPN_ir3m,FRA_ir3m,AUS_ir3m,USA_irlt,GBR_irlt,DEU_irlt,CAN_irlt,JPN_irlt,FRA_irlt,AUS_irlt
1976-11-01,101.1482,99.48282,100.9538,99.66775,101.129,99.89532,100.0632,7.8,,,7.4,2.0,,,45.02073,60.10481,77.30425500000001,56.89931,87.17728500000001,83.48358,63.78629,4.882459,14.9792,3.703704,9.2,10.10807,,5.01,,4.69,9.04,,10.54,9.52,7.29,15.46,7.6,9.01,,10.94,10.0
1976-12-01,101.3034,99.51487,100.6385,99.80965,100.8907,99.73017,99.83404,7.8,,,7.5,1.8,,,45.38825,54.68635,79.04059000000001,52.26849,84.584825,82.57474,61.21788,4.864865,15.06849,3.691814,10.5,9.860935,,4.67,,4.93,8.55,,10.57,9.44,6.87,15.17,7.4,8.67,,11.04,10.41
1977-01-01,101.4869,99.67747,100.3176,99.9922,100.5977,99.54789,99.62154,7.5,,,7.6,1.9,,,45.07064,55.79336,67.7195,52.78572,69.511445,84.19767,63.73079,5.215827,16.56525,3.980892,9.4,9.005629,,4.83,,4.78,8.1275,,10.02,8.93,7.21,14.07,7.2,8.5,,10.66,10.4
1977-02-01,101.6747,99.98974,100.0281,100.186,100.2346,99.31543,99.43068,7.6,,,7.9,2.0,,,45.80619,57.08609,77.17572000000001,57.69558,81.24591000000001,84.13275,62.45919,5.913979,16.22163,3.797468,9.3,9.006211,,4.83,,4.71,7.835,,9.84,9.31,7.39,13.34,7.2,8.57,,10.72,10.4
1977-03-01,101.8397,100.3817,99.77156,100.3654,99.82658,99.04929,99.27384,7.4,,,7.8,2.0,,,46.76725,55.23985,79.5789,57.89039,84.90329,84.71701,48.5121,6.440072,16.73307,3.62776,9.5,9.051724,,4.84,,4.73,7.77,,9.96,9.73,7.46,12.44,7.0,8.76,,10.88,10.4
1977-04-01,101.9493,100.8422,99.56246,100.5025,99.41187,98.80179,99.15353,7.2,,,7.9,1.9,,,46.8134,54.24354,76.526545,57.49707,82.53725,81.79573,54.8549,6.951872,17.45928,3.610675,8.8,9.523809,,4.8,,4.62,7.64,,9.39,10.86,7.37,12.18,6.6,8.8,,11.12,10.4
1977-05-01,101.997,101.3416,99.41402,100.5984,99.03461,98.64203,99.08012,7.0,,,7.8,2.1,,,47.38177,55.68266,78.75565499999999,57.78374,77.65422,80.56231,53.43698,6.725664,17.07474,3.761755,9.4,9.824136,,5.36,,4.44,7.38,,9.14,10.94,7.46,11.86,6.5,8.81,,11.19,10.41
1977-06-01,101.9842,101.8375,99.32811,100.6505,98.72732,98.60818,99.06078,7.2,,,7.8,2.1,,,48.83783,52.91513,78.141125,58.66147,84.988015,84.06784,53.07367,6.866197,17.69231,4.068858,8.6,10.20531,,5.42,,4.28,7.042,,9.04,10.95,7.28,12.52,6.6,8.74,,11.11,10.41
1977-07-01,101.9244,102.325,99.30602,100.6611,98.5534,98.67677,99.10062,6.9,,,8.1,2.1,,,47.61026,61.44337,78.27087,52.66937,84.739375,76.05584,54.89526,6.830122,17.59437,4.075235,7.7,10.10766,,5.46,,4.29,7.185,,8.72,10.72,7.33,12.87,6.4,8.72,,11.07,10.41
1977-08-01,101.8406,102.7231,99.34183,100.6508,98.53723,98.81712,99.19082,7.0,,,8.2,2.0,,,47.6573,62.04477,75.064595,53.40988,73.74376000000001,64.25922,55.90446,6.620209,16.52997,3.75,8.6,9.916864,,5.9,,4.12,7.51,,8.49,10.9,7.4,12.29,6.2,8.67,,11.0,10.41
1977-09-01,101.7621,103.0256,99.41051,100.6555,98.6277,99.0013,99.3107,6.8,,,8.3,2.0,,,48.45504,53.91144,77.47891,57.88743,85.06943,82.12032,52.16034,6.597222,15.62889,3.74415,7.7,9.694477,,6.19,,4.15,7.315,,8.38,10.43,7.34,11.03,6.2,8.57,,10.97,10.18
1977-10-01,101.7064,103.1997,99.48239,100.6971,98.77617,99.21078,99.43542,6.8,,,8.4,1.9,,,48.72522,55.06553,78.39706000000001,58.36963,87.182545,81.21148,55.1072,6.390328,14.06728,3.582555,7.6,9.545983,,6.67,,4.13,7.38,,8.45,10.02,7.52,10.31,6.2,8.69,,11.01,10.01
1977-11-01,101.6747,103.235,99.52833,100.7828,98.95368,99.42285,99.54964,6.8,,,8.5,2.0,,,48.00948,53.92024,80.16443000000001,58.2163,87.53075999999999,82.18523,52.84155,6.724138,13.02774,3.416149,6.5,9.064665,,6.68,,4.15,7.458,,9.31,10.01,7.58,10.72,6.2,8.73,,11.1,9.79
1977-12-01,101.6691,103.1834,99.53719,100.9041,99.1563,99.65379,99.63098,6.4,,,8.5,2.1,,,48.09544,54.57565,81.790175,53.24028,88.15119,79.84821,53.18468,6.701031,12.14286,3.405573,5.0,8.975834,,6.71,,3.98,7.2725,,9.85,9.75,7.69,10.7,6.1,8.76,,11.07,9.5
1978-01-01,101.6925,103.0938,99.51031,101.0422,99.37887,99.93439,99.66811,6.4,,,8.3,2.1,,,47.38752,62.54594,75.862365,53.34061,70.97084000000001,82.0554,48.92587,6.837607,9.918794,3.062787,4.5,9.179576,,6.94,,3.58,7.1675,,9.26,9.49,7.96,10.61,5.9,8.98,,11.25,9.36
1978-02-01,101.7389,102.9839,99.49673,101.2077,99.60272,100.296,99.6902,6.3,,,8.3,2.2,,6.644475,47.76871,60.89701,72.36528000000001,59.03701,82.005265,81.79573,49.97543,6.42978,9.477312,2.896342,4.5,9.230769,,6.9,,3.46,7.2675,,10.47,9.55,8.03,10.39,5.8,9.12,,11.36,9.2
1978-03-01,101.8378,102.8979,99.55007,101.4082,99.82155,100.6964,99.70792,6.3,,,8.5,2.2,,6.302643,48.90577,61.94454,81.81808000000001,59.09775,91.08337,82.83441,50.21764,6.554622,9.101252,3.04414,4.8,9.203839,,6.86,,3.51,7.57,,9.91,10.04,8.04,11.2,5.7,9.15,,11.07,9.2
1978-04-01,101.9766,102.8553,99.69878,101.6285,100.0261,101.0737,99.73904,6.1,,,8.4,2.2,,6.267338,49.91902,62.35526,80.66489,61.04583,89.49767,85.95044,52.51861,6.5,7.931226,3.030303,4.2,8.974359,,7.03,,3.56,8.3575,,8.44,10.86,8.15,11.91,5.7,9.23,,10.75,9.17
1978-05-01,102.1185,102.8834,99.94524,101.8436,100.2195,101.399,99.78136,6.0,,,8.6,2.3,,6.209373,49.86088,57.36094,79.097585,60.47601,88.31298,84.06784,50.07635,6.965174,7.705008,2.870091,3.9,9.000552,,7.4,,3.6,8.172,,8.24,10.6,8.35,12.28,5.9,9.16,,10.76,9.1
1978-06-01,102.2252,102.9914,100.2724,102.0302,100.4207,101.6619,99.83736,5.9,,,8.4,2.3,,6.303958,51.27682,63.44804,84.28225,61.2673,96.06669500000001,82.57474,50.62132,7.413509,7.407407,2.706767,3.9,8.986301,,7.83,,3.68,8.3575,,7.93,10.63,8.46,12.48,6.0,9.23,,10.6,9.1
1978-07-01,102.2732,103.1023,100.6385,102.18,100.6462,101.888,99.91091,6.2,,,8.3,2.2,,6.221767,50.05193,63.67811,80.671145,54.15836,96.36615499999999,77.27762,48.06805,7.704918,7.780196,2.710843,4.6,9.342749,,8.12,,3.75,8.4475,,7.63,9.84,8.64,12.37,6.2,9.19,,10.49,9.1
1978-08-01,102.2527,103.1619,101.008,102.2926,100.8835,102.0778,100.0162,5.9,,,8.4,2.3,,6.490038,50.25733,63.91591,77.80784,55.88433,78.097145,61.92805,49.97543,7.843137,7.958852,2.560241,4.6,9.400324,,8.06,,3.7,8.942,,7.45,9.7,8.41,12.23,6.4,9.13,,10.4,9.0
1978-09-01,102.1642,103.1223,101.3375,102.3706,101.1414,102.2256,100.1499,6.0,,,8.4,2.4,,6.254707,51.00674,64.26871,80.884625,62.89168,96.35533000000001,83.938,49.82405,8.306189,7.808293,2.255639,4.1,9.159079,,8.64,,3.7,9.27,,7.4,9.72,8.42,12.38,6.3,9.16,,10.37,9.0
1978-10-01,102.0135,102.9611,101.6123,102.3943,101.4068,102.307,100.2933,5.8,,,8.2,2.2,,6.163115,51.577,61.79984,85.151455,62.73539,96.59006,85.36618,52.35209,8.928572,7.828418,2.406015,3.7,9.298618,,9.44,,3.95,9.78,,7.37,9.74,8.64,12.72,6.4,9.3,,10.21,8.89
1978-11-01,101.8208,102.7746,101.8389,102.3679,101.6644,102.3176,100.4281,5.9,,,8.3,2.2,,6.331088,51.15421,57.12705,82.74579,63.61314,97.36111,86.01536,53.31083,8.885299,8.057631,2.552552,3.8,9.475913,,10.72,,3.85,10.626,,7.11,9.19,8.81,13.09,6.6,9.55,,10.14,8.8
1978-12-01,101.6215,102.675,102.0281,102.2883,101.9248,102.2479,100.5462,6.0,,,8.3,2.2,,6.405406,51.40933,59.23439,78.41924499999999,57.87958,98.583105,84.02052,54.43608,9.017714,8.386412,2.54491,3.9,9.71489,,10.72,,4.06,10.6075,,6.67,8.76,9.01,13.12,6.7,9.63,,9.94,8.8
1979-01-01,101.4449,102.7019,102.2004,102.1623,102.1815,102.1169,100.646,5.9,,,8.2,2.2,,6.370093,51.13084,61.5436,73.80180999999999,57.88829,75.171025,79.599,50.03094,9.28,9.340369,2.82318,3.6,10.19443,,10.51,,3.89,10.97,,6.57,8.51,9.1,13.55,6.8,9.83,,9.68,8.85
1979-02-01,101.2731,102.8401,102.3654,102.0099,102.4419,101.9734,100.7257,5.9,,,8.0,2.0,,6.257012,51.49866,60.71895,74.23008,64.16719,91.67646500000001,85.30126,55.68748,9.856915,9.601259,2.814815,2.8,10.11998,,10.19,,4.15,11.005,,6.88,8.6,9.1,13.99,7.1,9.91,,9.77,9.0
1979-03-01,101.0753,103.0225,102.4994,101.8589,102.6786,101.8421,100.7871,5.8,,,7.9,2.1,,6.302918,52.24471,66.95623,90.093815,64.23608,97.066725,86.46977,55.60675,10.09464,9.801877,3.10192,2.7,10.13444,,10.13,,4.47,11.11,,7.1,9.16,9.12,12.08,7.2,9.92,,9.65,9.35
1979-04-01,100.8377,103.0739,102.5637,101.7226,102.849,101.7535,100.8413,5.8,,,8.0,2.1,,6.498288,50.92435,70.36398,85.17314,63.15982,94.27624,84.13275,55.46041,10.48513,10.07194,3.088235,2.9,10.02558,,10.06,,5.54,11.24,,7.0,10.42,9.18,11.39,7.3,9.76,,9.64,9.65
1979-05-01,100.579,102.8362,102.5337,101.605,102.9319,101.7226,100.9067,5.6,,,7.6,2.0,,6.203638,51.51392,70.36398,84.86143,64.16156,95.49417,87.57337,61.34403,10.85271,10.32192,3.230543,3.2,10.13171,,10.16,,5.92,11.286,,7.61,10.54,9.25,11.75,7.8,9.76,,9.96,9.7
1979-06-01,100.3104,102.2938,102.4061,101.4977,102.9373,101.7369,100.9812,5.7,,,7.4,2.0,,6.251704,52.56282,68.99906,85.16776,63.78572,97.78015500000001,88.22254,57.31734,10.88957,11.35903,3.513909,3.8,10.20613,,9.95,,6.46,11.19,,8.68,10.26,8.91,12.56,8.0,9.74,,10.71,10.0
1979-07-01,100.0448,101.6273,102.1947,101.3841,102.8498,101.7593,101.0883,5.7,,,7.2,2.2,,6.27201,51.31099,55.79852,77.94595,58.11563,96.89613499999999,84.24177,62.15139,11.26332,15.64866,4.2522,4.3,10.33284,,10.11,,6.84,11.2625,,9.94,9.86,8.95,12.34,7.9,9.76,,11.25,10.07
1979-08-01,99.79385,101.0126,101.9248,101.2511,102.6633,101.7658,101.2182,6.0,,,7.1,2.2,,6.117978,50.97297,65.85366,77.99681000000001,58.14968,82.93918500000001,66.48425,58.00359,11.81818,15.79739,4.552129,3.1,10.81481,,10.71,,7.09,11.79,,10.84,9.78,9.03,12.26,7.6,10.01,,11.67,10.07
1979-09-01,99.54821,100.5252,101.6323,101.0819,102.4023,101.7351,101.3633,5.9,,,7.0,2.0,,6.232102,51.66911,55.20297,76.56389999999999,63.75091,98.402635,89.39105,59.89584,12.18045,16.48352,5.147059,3.2,11.04024,,11.89,,7.89,12.0,,11.69,9.87,9.33,12.56,7.5,10.29,,11.56,10.07
1979-10-01,99.28812,100.1315,101.3438,100.89,102.0806,101.6613,101.4824,6.0,,,7.2,2.1,,6.383617,52.00722,62.92752,79.98317499999999,63.87238,98.275185,88.35238,59.42151,12.07154,17.15564,5.139501,4.2,11.32718,,13.66,,8.76,13.47,,12.13,10.04,10.3,13.09,7.7,10.85,,11.6,10.07
1979-11-01,99.01131,99.74844,101.0716,100.7105,101.7064,101.5451,101.5601,5.9,,,7.2,2.1,,6.044902,51.25493,65.61029,79.1414,63.32352,100.03654499999999,88.22254,61.3188,12.61128,17.38272,5.417277,5.0,11.46035,,13.9,,9.65,14.1625,,12.77,10.12,10.65,14.76,8.0,11.12,,12.09,10.08
1979-12-01,98.72467,99.36371,100.8319,100.5536,101.2821,101.3778,101.5908,6.0,,,7.2,2.0,,6.120146,51.2893,63.20992,75.08306,56.64832,98.43913,87.1655,54.61774,13.29394,17.238,5.40146,5.6,11.79018,,13.43,,9.58,14.05,,12.59,10.12,10.39,15.02,7.9,11.2,,12.59,10.08
1980-01-01,98.4297,98.97558,100.6069,100.4071,100.8272,101.1576,101.5777,6.3,,,7.5,1.9,,6.145885,51.5667,66.65553,76.22951,57.41048,80.18153000000001,87.67239,60.95045,13.90922,18.38803,4.913295,6.4,12.92322,,13.39,,8.86,13.91,,12.37,10.03,10.8,14.41,8.0,11.69,,12.52,10.45
1980-02-01,98.10941,98.57014,100.3663,100.2196,100.3515,100.8865,101.5316,6.3,,,7.6,1.9,,5.998559,51.73219,65.15202,81.64647,61.94579,95.913685,88.25465,61.86377,14.18234,19.10005,5.907781,7.7,13.36514,,14.3,,8.97,14.0375,,12.63,10.06,12.41,14.74,8.4,12.61,,14.11,10.55
1980-03-01,97.80393,98.12182,100.0834,100.0185,99.87287,100.5806,101.463,6.3,,,7.6,1.9,,5.936421,52.03475,70.92877,83.96108,62.45244,98.56204500000001,87.50603,64.19501,14.75645,19.75309,5.730659,7.7,13.6521,,17.57,,9.64,14.725,,13.99,11.47,12.75,14.93,9.4,13.22,,14.44,11.2
1980-04-01,97.63551,97.63704,99.76044,99.87763,99.40408,100.2726,101.4109,6.9,,,7.7,2.0,,6.114621,50.35032,54.55244,81.67520999999999,61.01249,94.361625,88.00511,65.56752,14.73088,21.75537,5.848787,8.1,13.94493,,16.14,,10.22,16.13,,12.94,13.28,11.47,14.42,9.4,12.56,,13.95,11.73
1980-05-01,97.6956,97.21745,99.42863,99.87208,98.97404,100.0028,101.4111,7.5,,,7.8,2.0,,6.245893,49.11166,59.93531,81.466955,58.37621,93.49147500000001,85.9256,62.59039,14.40559,21.90829,6.116643,8.0,13.66448,,9.79,,10.26,12.975,,12.65,13.83,10.18,14.11,8.3,11.4,,13.49,11.78
1980-06-01,98.01794,96.87501,99.13274,100.0547,98.6167,99.80505,101.4822,7.6,,,7.7,1.9,,6.323356,49.26755,62.12052,78.39599000000001,58.61407,96.43522,85.0106,63.8418,14.38451,20.99271,5.799151,8.2,13.53387,,8.49,,10.11,11.6375,,12.35,13.83,9.78,13.78,8.1,11.28,,13.34,11.76
1980-07-01,98.53143,96.60866,98.90826,100.4068,98.34401,99.69476,101.596,7.8,,,7.6,2.0,,6.074534,48.13605,58.41894,78.349615,54.54132,96.32308499999999,81.4724,62.67113,13.1327,16.93584,5.344585,7.5,13.636,,8.65,,9.7,11.03,,11.93,12.87,10.25,13.08,7.9,11.6,,13.43,11.78
1980-08-01,99.10852,96.44476,98.75301,100.8434,98.16779,99.64896,101.7376,7.7,,,7.6,2.1,,6.176955,48.34492,60.74173,77.35601,54.2879,78.52929,60.141,65.14366,12.87263,16.28411,5.337079,8.4,13.59152,,9.91,,8.98,10.5625,,11.27,12.33,11.1,13.7,7.8,12.38,,13.46,11.82
1980-09-01,99.61237,96.44223,98.6386,101.2591,98.10671,99.64432,101.886,7.5,,,7.3,2.0,,6.140752,49.71866,59.63916,77.238445,60.73621,93.26068000000001,84.01244,62.94361,12.60054,15.86621,4.895105,8.7,13.63755,,11.29,,8.97,10.7625,,11.83,11.69,11.51,13.47,8.1,12.59,,13.85,11.78
1980-10-01,99.94371,96.57167,98.53687,101.5503,98.15155,99.66058,102.0241,7.5,,,7.3,2.1,,6.055031,50.25921,50.80505,79.27426,61.58506,93.33938,83.67972,65.79459,12.76596,15.40747,4.888268,7.5,13.50522,,12.94,,9.08,11.67,,11.73,11.22,11.75,13.2,8.3,12.76,,14.27,11.9
1980-11-01,100.0766,96.8395,98.44476,101.6493,98.2771,99.67331,102.1149,7.5,,,7.2,2.2,,5.850238,50.53988,52.09694,79.659285,61.63247,93.147745,83.59653,65.54229,12.64822,15.31342,5.0,8.0,13.52999,,15.68,,9.45,13.0875,,11.26,11.27,12.68,13.34,8.6,13.03,,14.24,12.42
1980-12-01,100.0562,97.22905,98.37233,101.5373,98.47005,99.67345,102.1397,7.2,,,7.3,2.2,,6.051065,50.87631,51.68922,67.38745,56.73876,95.28454500000001,83.16062,66.36478,12.5163,15.12114,5.540166,6.9,13.73243,,18.65,,10.2,17.02,,11.56,12.45,12.84,13.78,8.8,12.94,,14.31,12.6
1981-01-01,99.9585,97.71253,98.31044,101.2753,98.70461,99.65624,102.1144,7.5,,,7.4,2.1,,5.91629,50.55018,58.93752,67.813295,56.11698,80.050675,83.84608,65.9712,11.82519,13.04525,5.922865,7.2,12.84501,,17.19,,9.47,17.0125,,11.43,12.61,12.57,13.97,9.0,12.82,,14.58,13.1
1981-02-01,99.83545,98.22404,98.24854,100.9506,98.95625,99.64242,102.0528,7.4,,,7.4,2.3,,5.616373,50.60673,53.90386,74.17644,63.0776,90.76925,85.91718,64.92164,11.40684,12.45981,5.442177,6.3,12.71008,,16.14,,10.67,17.475,,11.9,13.36,13.19,13.84,9.8,13.3,,15.05,13.1
1981-03-01,99.71211,98.7111,98.17883,100.6034,99.19927,99.63573,101.9726,7.4,,,7.4,2.2,,5.745863,51.2376,59.43869,82.88039,63.07834,95.5028,83.65832,66.15791,10.48689,12.60904,5.826558,6.1,12.46106,,14.43,,13.6,16.9625,,12.57,14.63,13.12,13.66,10.2,13.37,,14.98,13.1
1981-04-01,99.55737,99.08106,98.11398,100.2151,99.42804,99.62648,101.853,7.2,,,7.1,2.2,,5.554833,50.36845,62.09228,81.841475,64.21607,102.382015,83.34699,68.42355,10.0,12.03988,5.795148,5.0,12.61539,,15.08,,13.19,17.22,,13.0,16.69,13.68,13.66,10.0,14.25,,14.97,13.1
1981-05-01,99.34138,99.25873,98.05797,99.74702,99.62032,99.60812,101.67,7.5,,,7.2,2.3,,5.588787,50.65714,60.71868,79.714475,63.36303,85.38848,84.1788,65.39596,9.779951,11.74012,5.764075,5.0,12.71618,,18.27,,13.2,18.975,,15.9,16.28,14.1,14.4,10.5,15.34,,17.25,13.1
1981-06-01,99.07908,99.25027,98.03405,99.18398,99.76427,99.58884,101.4044,7.5,,,7.2,2.3,,5.374516,51.6905,53.43464,75.983485,64.03608,93.26026,83.7629,69.75064,9.5526,11.32857,5.882353,4.8,13.0303,,16.9,,13.09,19.25,,18.92,15.58,13.47,14.69,10.5,14.76,,17.32,13.1
1981-07-01,98.80342,99.12819,98.05235,98.55164,99.86958,99.58866,101.0713,7.2,,,7.2,2.2,,5.824625,51.24899,59.81161,77.984845,57.01527,95.135925,79.59853,63.44316,10.76179,10.89959,6.408545,4.4,13.34661,,17.76,,12.96,19.66,,17.29,15.39,14.28,15.28,10.5,15.89,,17.11,13.9
1981-08-01,98.51794,98.93986,98.09695,97.88797,99.96268,99.62237,100.7057,7.4,,,7.1,2.1,,5.846012,51.18541,60.54126,72.286035,56.76111,80.82492500000001,60.61402,65.07806,10.80432,11.47114,6.533333,4.2,13.60947,,17.96,,12.9,22.0125,,17.44,15.72,14.94,15.23,10.7,16.45,,17.03,15.0
1981-09-01,98.20006,98.7705,98.16184,97.24525,100.0452,99.67879,100.3058,7.6,,,8.1,2.2,,5.811805,51.19412,55.38622,74.02624,61.83765,97.95604,84.1788,65.73404,10.95238,11.39896,7.066667,4.0,13.88074,,16.84,,12.5,20.54,,17.59,15.35,15.32,15.81,10.6,17.0,,17.08,15.0
1981-10-01,97.86156,98.63024,98.22954,96.66676,100.1199,99.75828,99.88781,7.9,,,8.3,2.2,,5.872391,50.9702,60.09106,76.551965,61.2036,98.79677,83.09745,63.55417,10.14151,11.69548,7.456724,4.2,14.11992,,15.39,,11.78,18.7875,,16.46,14.69,15.15,16.34,10.2,16.76,,16.94,15.0
1981-11-01,97.52349,98.52099,98.27551,96.16305,100.1693,99.87135,99.4613,8.3,,,8.3,2.2,,5.99504,49.94952,60.54002,78.03833,60.23697,98.08355,84.38438,61.54082,9.590643,11.96644,7.275132,3.8,14.31316,,12.48,,11.08,16.6125,,15.35,14.62,13.39,15.72,9.9,14.93,,16.75,15.0
1981-12-01,97.21243,98.43566,98.29079,95.73055,100.1701,100.0229,99.0195,8.5,,,8.7,2.2,,6.026875,49.41838,55.48242,65.88206,54.68876,96.99044,84.66201,58.5536,8.922364,12.04644,6.692914,4.3,13.89153,,12.49,,10.82,16.0,,15.26,15.54,13.72,16.0,9.7,15.0,,16.44,15.0
1982-01-01,96.92196,98.41403,98.26933,95.35365,100.1139,100.1815,98.55832,8.6,,,8.6,2.2,,5.982619,48.3981,53.29801,62.975265,53.90729,80.61079000000001,84.01244,59.80501,8.390804,12.00865,6.631989,3.3,13.82879,,13.51,,10.46,15.025,,15.07,16.21,14.59,15.94,9.8,15.82,,16.42,15.0
1982-02-01,96.64629,98.49087,98.20829,95.02782,100.0056,100.281,98.09264,8.9,,,8.9,2.2,,6.308198,49.77234,57.23128,68.57964000000001,58.79924,92.34248,84.38438,55.11224,7.622298,11.0436,5.935484,3.2,13.8863,,15.0,,10.27,15.325,,14.52,17.12,14.43,15.09,9.7,15.66,,16.29,15.1
1982-03-01,96.42193,98.60162,98.08429,94.75171,99.86616,100.2931,97.64969,9.0,,,9.3,2.3,,6.322735,49.55614,65.4556,83.504525,57.78077,100.45952500000001,85.02977,55.38977,6.779661,10.35211,5.121639,3.0,14.21976,,14.21,,9.87,15.74,,15.25,18.89,13.86,14.01,9.4,14.95,,16.35,15.15
1982-04-01,96.27954,98.68283,97.88493,94.54369,99.71982,100.2173,97.24739,9.3,,,9.8,2.3,,6.333211,48.60261,62.06096,80.30371,56.6371,96.07532,84.67789,52.8365,6.50954,9.411362,4.968153,3.0,13.93443,,14.44,,9.33,15.7375,,16.36,21.39,13.87,14.2,8.9,14.93,,16.29,15.2
1982-05-01,96.22672,98.75477,97.63481,94.42787,99.59479,100.0937,96.89893,9.4,,,10.3,2.3,,6.592748,48.27906,56.34098,76.12950000000001,52.2459,90.73996,84.76107,50.75756,6.681514,9.486569,5.196451,2.5,13.80866,,13.8,,9.18,15.5375,,16.19,18.45,13.62,13.89,8.7,14.7,,16.13,16.4
1982-06-01,96.26595,98.87374,97.37353,94.4285,99.4954,99.95161,96.63166,9.6,,,11.1,2.4,,6.767257,48.78524,56.25663,73.519475,54.76754,102.159245,84.09562,48.73412,7.064018,9.161595,5.934343,2.3,13.49419,,14.46,,9.28,16.88,,15.7,18.57,14.3,13.75,9.1,15.96,,15.98,16.4
1982-07-01,96.38419,99.06703,97.14727,94.56783,99.41767,99.82012,96.44713,9.8,,,11.9,2.4,,6.879552,47.99512,61.34314,70.184315,53.95792,100.658585,78.73985,49.80891,6.441048,8.717604,5.395232,1.9,11.95079,,13.44,,9.46,16.2625,,14.63,17.29,13.95,13.35,9.3,16.1625,,15.96,16.4
1982-08-01,96.56815,99.31467,97.03256,94.86376,99.34956,99.73444,96.33292,9.8,,,12.0,2.3,,7.011253,47.63274,63.57275,67.12196,51.58705,80.30256,59.05981,46.22122,5.850488,7.951888,5.006258,3.2,10.9375,,10.61,,9.0,14.7625,,14.48,17.17,13.06,12.21,9.0,14.9625,,15.79,16.5
1982-09-01,96.82309,99.60332,97.08589,95.31241,99.28224,99.69723,96.28014,10.1,,,12.4,2.4,,7.429126,47.82943,56.49485,68.582315,53.64246,99.68111,82.51519,45.37854,5.042919,7.275747,4.856787,3.2,10.12876,,10.66,,8.18,13.61,,14.06,15.46,12.34,11.51,8.6,13.926,,15.76,15.2
1982-10-01,97.14455,99.92139,97.33743,95.91246,99.21424,99.69153,96.275,10.4,,,12.9,2.5,,8.294883,47.37682,62.0868,72.98963499999999,53.0565,95.10325499999999,82.76473,44.24824,5.139186,6.848864,4.832714,3.1,9.322034,,9.51,,7.58,12.0125,,13.45,14.57,10.91,10.69,8.3,12.735,,15.81,14.55
1982-11-01,97.54508,100.1918,97.76099,96.65894,99.13821,99.69293,96.32832,10.8,,,12.9,2.4,,8.679349,46.82786,60.54126,70.79942,53.00021,101.110875,83.09745,44.94458,4.589114,6.25611,4.562269,2.3,9.411765,,8.95,,7.31,11.05,,12.97,14.76,10.55,10.8,8.2,11.77,,15.79,14.6
1982-12-01,98.03396,100.4243,98.29022,97.51434,99.05587,99.65456,96.45208,10.8,,,13.1,2.5,,9.401729,46.49658,61.34314,72.78344,50.17422,101.980325,79.4633,44.88908,3.829787,5.408031,4.551045,2.0,9.690894,,8.66,,6.62,10.56,,12.71,12.13,10.54,11.58,7.9,11.648,,15.4,14.0
1983-01-01,98.59837,100.6539,98.84354,98.40218,98.98003,99.56441,96.66823,10.4,10.7,,12.7,2.7,8.3,9.30031,47.36306,66.59868,64.17467500000001,51.10078,80.924635,82.76473,46.307,3.711559,4.92595,4.146341,2.1,9.586777,,8.36,,5.82,9.8875,,12.58,10.65,10.46,11.87,7.8,11.365,,14.99,13.0
1983-02-01,99.21145,100.8839,99.34726,99.26026,98.89917,99.41924,96.99162,10.4,10.8,,12.7,2.7,8.0,9.658314,47.46428,64.85547,67.69204500000001,55.0542,96.51759999999999,81.4714,51.86768,3.488372,5.342774,4.019488,2.0,9.247136,,8.54,,5.83,9.75,,12.9,13.77,10.72,11.79,7.8,11.4325,,14.9,13.6
1983-03-01,99.84261,101.137,99.76775,100.0411,98.86049,99.23048,97.43089,10.3,10.8,,12.5,2.6,8.0,9.951107,48.01363,68.07144,84.959845,55.50381,101.200935,84.22303,50.67682,3.597884,4.626675,4.019488,2.3,8.973323,,8.69,,5.45,9.37,,12.65,15.26,10.51,11.38,7.6,11.186,,14.65,14.4
1983-04-01,100.4589,101.3936,100.0796,100.7231,98.87749,99.02567,97.95741,10.2,11.0,,12.4,2.7,8.3,10.15201,48.06395,67.7856,76.47932,56.27415,97.1665,82.84792,52.0897,3.898841,4.003754,3.883495,2.1,9.11271,,8.63,,5.2,9.3625,,12.13,13.92,10.4,11.06,7.7,11.0675,,14.55,14.1
1983-05-01,101.0257,101.6276,100.3105,101.2887,98.93959,98.84126,98.5188,10.1,10.9,,12.4,2.7,8.5,10.32293,48.35393,65.40326,79.05574,56.71117,90.80801,83.43018,54.54709,3.549061,3.695652,3.373494,2.7,8.961142,,8.49,,5.33,9.225,,12.56,12.15,10.38,11.16,7.8,10.71,,14.55,13.1
1983-06-01,101.5104,101.8355,100.4873,101.7289,99.03653,98.70788,99.06447,10.1,11.0,,12.4,2.6,8.8,10.20515,49.3963,62.64618,86.975615,57.93409,91.64002500000001,83.01427,53.18972,2.57732,3.654382,2.622169,2.0,8.818897,,9.2,,5.57,9.35,,12.63,14.24,10.85,10.99,8.2,11.046,,14.52,14.7
