date,Inflation,Labour,Financial,Monetary,Real,Inflation_momentum,Labour_momentum,Financial_momentum,Monetary_momentum,Real_momentum,divergence,transmission_score
2019-11-01,53.5483870967742,56.25,45.83333333333333,53.75,84.16666666666667,26.574702886247884,7.5,-42.5,-41.666666666666686,15.416666666666671,14.75759016120754,71.49122807017544
2019-12-01,67.3076923076923,63.33333333333333,51.66666666666667,44.583333333333336,75.41666666666667,39.203117144293614,16.249999999999993,-5.8333333333333215,-50.416666666666664,-1.25,12.331261653661869,54.824561403508774
2020-01-01,81.52866242038218,64.16666666666667,35.833333333333336,40.0,76.25,51.00918190090165,12.916666666666679,-34.166666666666664,-35.41666666666667,-7.916666666666671,20.78429591284692,32.89473684210527
2020-02-01,65.18987341772153,63.33333333333333,86.66666666666667,53.75,75.0,11.64148632094733,7.083333333333329,40.83333333333334,0.0,-9.166666666666671,12.520752903890372,39.473684210526315
2020-03-01,2.515723270440252,96.66666666666669,100.0,26.25,99.16666666666669,-64.79196903725206,33.33333333333336,48.33333333333333,-18.333333333333336,23.750000000000014,46.90670015089448,73.68421052631578
2020-04-01,2.5,100.0,98.75,28.33333333333333,100.0,-79.02866242038218,35.83333333333333,62.916666666666664,-11.666666666666671,23.75,46.99881795203885,70.17543859649122
2020-05-01,2.484472049689441,99.58333333333331,97.08333333333331,28.75,99.58333333333331,-62.705401368032085,36.249999999999986,10.416666666666643,-25.0,24.583333333333314,46.482183095514095,72.80701754385966
2020-06-01,5.555555555555555,99.16666666666669,72.08333333333333,30.416666666666664,96.66666666666669,3.0398322851153035,2.5,-27.91666666666667,4.166666666666664,-2.5,41.415050456579046,37.280701754385966
2020-07-01,12.883435582822086,98.75,39.58333333333333,31.25,94.16666666666669,10.383435582822086,-1.25,-59.16666666666667,2.9166666666666714,-5.833333333333314,38.804309570054656,67.10526315789474
2020-08-01,34.756097560975604,97.08333333333331,32.916666666666664,32.5,93.33333333333331,32.27162551128616,-2.5,-64.16666666666666,3.75,-6.25,33.895370313801884,47.80701754385965
2020-09-01,32.72727272727273,93.75,80.0,32.916666666666664,88.33333333333333,27.17171717171717,-5.416666666666686,7.916666666666671,2.5,-8.333333333333357,30.27122620796964,48.68421052631579
2020-10-01,27.710843373493976,89.16666666666667,81.66666666666667,32.083333333333336,87.08333333333333,14.82740779067189,-9.583333333333329,42.08333333333334,0.8333333333333357,-7.083333333333357,30.874103032161365,16.228070175438596
2020-11-01,37.72455089820359,87.91666666666667,72.08333333333333,40.41666666666666,87.91666666666667,2.9684533372279844,-9.166666666666643,39.166666666666664,7.916666666666657,-5.416666666666643,24.741601660999695,4.824561403508771
2020-12-01,62.5,87.08333333333333,22.08333333333333,31.25,85.0,29.772727272727273,-6.666666666666671,-57.91666666666667,-1.6666666666666643,-3.3333333333333286,29.999131931885408,3.508771929824561
2021-01-01,84.61538461538461,85.83333333333333,47.5,28.33333333333333,80.41666666666667,56.90454124189064,-3.333333333333343,-34.16666666666667,-3.750000000000007,-6.666666666666657,26.01241058806806,12.719298245614036
2021-02-01,94.11764705882352,85.0,33.75,19.166666666666668,85.83333333333333,56.39309616061993,-2.9166666666666714,-38.33333333333333,-21.24999999999999,-2.083333333333343,34.45630566662992,12.280701754385964
2021-03-01,100.0,80.41666666666667,45.41666666666666,8.75,2.083333333333333,37.5,-6.666666666666657,23.33333333333333,-22.5,-82.91666666666667,43.03543436647423,26.75438596491228
2021-04-01,100.0,40.833333333333336,12.916666666666668,3.75,0.0,15.384615384615387,-44.99999999999999,-34.58333333333333,-24.58333333333333,-80.41666666666667,41.49401730638071,5.701754385964912
2021-05-01,100.0,45.41666666666666,29.166666666666668,1.6666666666666667,0.4166666666666667,5.882352941176478,-39.58333333333334,-4.583333333333332,-17.5,-85.41666666666666,40.84757404737221,7.456140350877193
2021-06-01,99.42528735632185,57.91666666666667,12.5,8.333333333333332,4.166666666666666,-0.5747126436781542,-22.5,-32.91666666666666,-0.41666666666666785,2.083333333333333,41.33118060204721,38.15789473684211
2021-07-01,98.85714285714286,52.91666666666666,36.25,13.333333333333334,14.583333333333334,-1.1428571428571388,12.083333333333321,23.333333333333332,9.583333333333334,14.583333333333334,35.18296584429611,41.228070175438596
2021-08-01,97.72727272727272,56.66666666666666,28.33333333333333,17.916666666666668,18.33333333333333,-2.2727272727272805,11.25,-0.8333333333333393,16.25,17.91666666666666,34.027259605132436,60.526315789473685
2021-09-01,97.17514124293784,56.25,52.083333333333336,12.5,24.166666666666668,-2.2501461133840053,-1.6666666666666714,39.583333333333336,4.166666666666668,20.0,32.90236373448885,68.85964912280701
2021-10-01,99.438202247191,55.00000000000001,16.25,4.166666666666666,18.75,0.5810593900481393,2.08333333333335,-20.0,-9.166666666666668,4.166666666666666,38.8888580567557,55.26315789473685
2021-11-01,100.0,45.0,19.166666666666668,5.0,14.583333333333334,2.2727272727272805,-11.666666666666657,-9.16666666666666,-12.916666666666668,-3.7499999999999947,38.33152169632137,70.6140350877193
2021-12-01,97.77777777777776,35.41666666666667,73.33333333333333,12.083333333333334,22.5,0.6026365348399167,-20.83333333333333,21.249999999999993,-0.4166666666666661,-1.6666666666666679,36.11770773081252,61.8421052631579
2022-01-01,98.8950276243094,35.0,79.16666666666666,12.5,31.25,-0.5431746228815939,-20.000000000000007,62.91666666666666,8.333333333333334,12.5,36.10730824571281,86.8421052631579
2022-02-01,98.9010989010989,34.166666666666664,90.0,21.25,9.166666666666666,-1.098901098901095,-10.833333333333336,70.83333333333333,16.25,-5.416666666666668,41.028975357944724,94.2982456140351
2022-03-01,100.0,35.41666666666667,90.41666666666669,24.166666666666668,32.5,2.2222222222222427,0.0,17.083333333333357,12.083333333333334,10.0,35.737031447319,96.05263157894737
2022-04-01,98.36956521739133,33.33333333333333,81.25,31.25,24.166666666666668,-0.5254624069180807,-1.6666666666666714,2.083333333333343,18.75,-7.083333333333332,33.70975579469971,97.36842105263158
2022-05-01,94.5945945945946,35.833333333333336,92.91666666666669,27.916666666666668,21.25,-4.3065043065043085,1.6666666666666714,2.9166666666666856,6.666666666666668,12.083333333333334,36.2080699695352,96.9298245614035
2022-06-01,92.47311827956987,37.5,82.91666666666667,31.25,24.166666666666668,-7.526881720430126,2.0833333333333286,-7.500000000000014,7.083333333333332,-8.333333333333332,31.605462731206668,97.80701754385966
2022-07-01,91.97860962566844,40.833333333333336,90.83333333333331,64.16666666666667,20.833333333333336,-6.390955591722886,7.500000000000007,9.583333333333314,32.91666666666667,-3.333333333333332,31.133293102405563,95.17543859649122
2022-08-01,92.02127659574468,43.333333333333336,82.08333333333333,86.25,18.75,-2.573317998849916,7.5,-10.833333333333357,58.33333333333333,-2.5,31.940359594643876,93.85964912280701
2022-09-01,91.005291005291,45.0,92.91666666666669,84.58333333333333,15.833333333333332,-1.467827274278875,7.5,10.000000000000014,53.33333333333333,-8.333333333333336,34.10542024874075,99.56140350877193
2022-10-01,90.52631578947368,45.41666666666666,92.5,87.08333333333333,17.5,-1.4522938361947553,4.5833333333333215,1.6666666666666856,22.916666666666657,-3.3333333333333357,33.62435502842031,99.12280701754386
2022-11-01,90.0523560209424,49.583333333333336,81.25,97.5,22.916666666666664,-1.9689205748022829,6.25,-0.8333333333333286,11.25,4.166666666666664,31.238838948450425,100.0
2022-12-01,89.0625,54.58333333333333,78.75,99.16666666666669,25.0,-1.9427910052909994,9.583333333333329,-14.166666666666686,14.583333333333357,9.166666666666668,29.794908040450288,98.68421052631578
2023-01-01,88.60103626943005,53.75,70.0,98.75,15.0,-1.925279520043631,8.333333333333343,-22.5,11.666666666666671,-2.5,32.9673757555012,98.24561403508771
2023-02-01,89.17525773195877,57.49999999999999,62.91666666666666,99.16666666666669,20.416666666666668,-0.8770982889836318,7.916666666666657,-18.333333333333343,1.6666666666666856,-2.4999999999999964,30.808203172941525,95.6140350877193
2023-03-01,88.2051282051282,61.25000000000001,92.08333333333331,97.91666666666666,25.416666666666664,-0.8573717948717956,6.6666666666666785,13.333333333333314,-1.2500000000000284,0.4166666666666643,30.076746152232808,86.40350877192982
2023-04-01,87.24489795918367,62.91666666666666,83.33333333333334,96.66666666666669,23.75,-1.3561383102463793,9.166666666666657,13.333333333333343,-2.0833333333333144,8.75,29.036405760950416,91.66666666666666
2023-05-01,84.26395939086294,66.25,89.58333333333334,97.08333333333331,27.08333333333333,-4.911298341095829,8.750000000000007,26.666666666666686,-2.0833333333333712,6.666666666666661,27.998594146269273,84.21052631578947
2023-06-01,80.8080808080808,70.0,78.33333333333333,100.0,33.33333333333333,-7.397047397047402,8.749999999999993,-13.749999999999986,2.083333333333343,7.916666666666664,24.492752166361125,80.26315789473685
2023-07-01,81.90954773869346,72.5,72.91666666666666,99.58333333333331,26.25,-5.335350220490213,9.583333333333343,-10.416666666666686,2.9166666666666288,2.5,27.128554304059204,76.75438596491229
2023-08-01,82.0,74.58333333333333,63.74999999999999,98.33333333333331,24.166666666666668,-2.2639593908629365,8.333333333333329,-25.83333333333335,1.25,-2.9166666666666607,27.82655855672977,71.9298245614035
2023-09-01,81.09452736318407,73.33333333333333,55.41666666666667,90.41666666666669,22.916666666666664,0.286446555103268,3.3333333333333286,-22.916666666666657,-9.583333333333314,-10.416666666666664,26.63019143672804,85.08771929824562
2023-10-01,81.1881188118812,72.5,81.25,77.91666666666667,35.833333333333336,-0.7214289268122656,0.0,8.333333333333343,-21.666666666666643,9.583333333333336,19.285208180887263,89.91228070175438
2023-11-01,78.81773399014779,69.58333333333333,61.25000000000001,83.33333333333334,27.916666666666668,-3.1822660098522135,-5.0,-2.499999999999986,-14.999999999999972,3.75,21.988199616338676,73.24561403508771
2023-12-01,75.49019607843137,70.41666666666667,47.91666666666667,85.0,20.833333333333336,-5.604331284752703,-2.916666666666657,-7.5,-5.416666666666686,-2.0833333333333286,25.755893949636928,80.7017543859649
2024-01-01,78.04878048780488,71.66666666666667,42.5,87.91666666666667,52.91666666666666,-3.13933832407632,-0.8333333333333286,-38.75,10.0,17.08333333333332,18.56871763713601,91.22807017543859
2024-02-01,79.12621359223301,72.08333333333333,35.41666666666667,86.25,45.41666666666666,0.30847960208522807,2.5,-25.833333333333336,2.916666666666657,17.49999999999999,22.08489011788243,88.59649122807018
2024-03-01,82.1256038647343,74.16666666666667,45.83333333333333,82.08333333333333,48.333333333333336,6.635407786302935,3.75,-2.083333333333343,-2.9166666666666714,27.5,18.047964450475288,71.05263157894737
2024-04-01,83.65384615384616,75.0,57.91666666666667,85.0,53.333333333333336,5.605065666041284,3.3333333333333286,15.416666666666671,-2.9166666666666714,0.4166666666666785,14.623634086599363,78.0701754385965
2024-05-01,77.51196172248804,76.25,25.416666666666664,83.33333333333334,48.75,-1.614251869744976,4.166666666666671,-10.000000000000007,-2.916666666666657,3.333333333333343,24.557986663665137,42.54385964912281
2024-06-01,71.42857142857143,79.16666666666666,37.91666666666666,86.25,47.91666666666667,-10.697032436162871,4.999999999999986,-7.916666666666671,4.166666666666671,-0.4166666666666643,20.723494463750935,36.84210526315789
2024-07-01,70.14218009478674,80.0,72.5,78.33333333333333,52.91666666666666,-13.511666059059422,5.0,14.583333333333329,-6.666666666666671,-0.4166666666666785,10.776422460904236,43.859649122807014
2024-08-01,55.66037735849056,80.0,85.0,69.58333333333333,56.25,-21.851584363997482,3.75,59.583333333333336,-13.750000000000014,7.5,13.392181260622513,55.70175438596491
2024-09-01,53.990610328638496,78.75,65.83333333333333,55.41666666666667,59.16666666666666,-17.437961099932934,-0.4166666666666572,27.91666666666667,-30.83333333333333,11.249999999999986,10.109174586763942,82.89473684210526
2024-10-01,71.49532710280374,77.91666666666667,65.0,55.833333333333336,56.66666666666666,1.3531470080170038,-2.0833333333333286,-7.5,-22.499999999999993,3.75,9.51013446457933,87.71929824561403
2024-11-01,77.20930232558139,78.33333333333333,7.916666666666666,58.333333333333336,57.49999999999999,21.548924967090834,-1.6666666666666714,-77.08333333333333,-11.249999999999993,1.249999999999993,28.58414595078175,75.43859649122807
2024-12-01,75.0,77.08333333333334,3.333333333333333,58.333333333333336,49.583333333333336,21.009389671361504,-1.6666666666666572,-62.49999999999999,2.9166666666666643,-9.583333333333321,29.876191282617597,58.77192982456141
2025-01-01,80.18433179723502,76.25,19.166666666666668,49.583333333333336,42.91666666666666,8.689004694431276,-1.6666666666666714,-45.83333333333333,-6.25,-13.75,25.177712483634238,32.01754385964912
2025-02-01,83.02752293577981,76.66666666666667,32.5,52.91666666666666,46.66666666666666,5.8182206101984235,-1.6666666666666572,24.583333333333336,-5.4166666666666785,-10.833333333333336,21.08746163843699,30.701754385964914
2025-03-01,76.71232876712328,76.66666666666667,79.58333333333333,54.16666666666666,42.5,1.7123287671232816,-0.4166666666666714,76.25,-4.1666666666666785,-7.083333333333336,16.622943171542364,32.45614035087719
2025-04-01,66.81818181818183,77.08333333333334,95.41666666666669,52.91666666666666,42.91666666666666,-13.36614997905319,0.8333333333333428,76.25000000000001,3.3333333333333215,0.0,20.53993819526237,64.47368421052632
2025-05-01,69.23076923076923,78.75,74.16666666666667,50.0,52.083333333333336,-13.796753705010588,2.0833333333333286,41.66666666666667,-2.916666666666657,5.4166666666666785,13.064375421774981,63.1578947368421
2025-06-01,66.66666666666666,78.33333333333333,48.75,52.5,48.333333333333336,-10.045662100456624,1.6666666666666572,-30.83333333333333,-1.6666666666666572,5.833333333333336,13.168248850085485,39.03508771929825
2025-07-01,73.54260089686099,77.91666666666667,5.833333333333333,54.58333333333333,40.0,6.724419078679162,0.8333333333333286,-89.58333333333336,1.6666666666666714,-2.916666666666657,29.174440430830646,38.59649122807017
2025-08-01,74.10714285714286,77.5,7.5,53.333333333333336,42.5,4.876373626373635,-1.25,-66.66666666666667,3.3333333333333357,-9.583333333333336,28.311366034015705,64.91228070175438
2025-09-01,72.0,79.16666666666666,14.583333333333334,53.333333333333336,40.0,5.333333333333343,0.8333333333333286,-34.166666666666664,0.8333333333333357,-8.333333333333336,25.90195187840312,77.63157894736842
2025-10-01,64.60176991150442,80.0,54.58333333333333,54.16666666666666,47.083333333333336,-8.94083098535657,2.0833333333333286,48.74999999999999,-0.4166666666666714,7.083333333333336,12.76074798635475,65.35087719298247
2025-11-01,63.87665198237885,79.16666666666666,53.75,54.58333333333333,43.333333333333336,-10.230490874764008,1.6666666666666572,46.25,1.249999999999993,0.8333333333333357,13.444080911196124,66.66666666666666
2025-12-01,59.64912280701754,75.83333333333333,31.25,49.16666666666666,50.83333333333333,-12.350877192982459,-3.3333333333333286,16.666666666666664,-4.1666666666666785,10.833333333333329,16.259020982574203,40.35087719298245
2026-01-01,63.31877729257642,72.91666666666666,32.083333333333336,48.75,44.16666666666666,-1.2829926189279988,-7.083333333333343,-22.499999999999993,-5.416666666666657,-2.9166666666666785,16.077263617530843,39.91228070175439
2026-02-01,65.65217391304347,71.66666666666667,57.49999999999999,50.0,45.0,1.7755219306646168,-7.499999999999986,3.749999999999993,-4.583333333333329,1.6666666666666643,10.938201173252036,62.28070175438597
2026-03-01,72.2943722943723,59.583333333333336,78.75,54.16666666666666,48.333333333333336,12.645249487354754,-16.249999999999993,47.5,5.0,-2.499999999999993,12.634865047786327,79.3859649122807
